year,month,temperature
1987,04,0.86
1987,05,-0.01
1987,06,0.75
1987,07,1.62
1987,08,0.38
1987,09,0.51
1987,10,0.89
1987,11,0.88
1987,12,0.49
1988,01,0.67
1988,02,0.55
1988,03,0.9
1988,04,0.46
1988,05,-0.04
1988,06,-0.06
1988,07,-0.4
1988,08,0.46
1988,09,0.4
1988,10,0.3
1988,11,0.5
1988,12,0.35
1989,01,0.2
1989,02,0.49
1989,03,-0.03
1989,04,0.39
1989,05,-0.1
1989,06,0.58
1989,07,-0.02
1989,08,0.5
1989,09,0.02
1989,10,0.22
1989,11,0.45
1989,12,0.38
1990,01,0.52
1990,02,0.25
1990,03,0.5
1990,04,0.76
1990,05,0.29
1990,06,0.25
1990,07,-0.06
1990,08,0.77
1990,09,-0.1
1990,10,0.8
1990,11,0.79
1990,12,0.42
1991,01,0.34
1991,02,0.53
1991,03,0.63
1991,04,0.62
1991,05,0.88
1991,06,0.74
1991,07,0.31
1991,08,0.25
1991,09,0.54
1991,10,0.16
1991,11,0.33
1991,12,0.47
1992,01,0.42
1992,02,0.31
1992,03,0.79
1992,04,0.59
1992,05,0.78
1992,06,1.15
1992,07,-0.42
1992,08,0.14
1992,09,-0.1
1992,10,0.3
1992,11,-0.12
1992,12,0.15
1993,01,0.34
1993,02,0.18
1993,03,0.72
1993,04,0.65
1993,05,0.41
1993,06,0.66
1993,07,0.28
1993,08,0.32
1993,09,0.3
1993,10,0.7
1993,11,0.5
1993,12,0.53
1994,01,0.4
1994,02,0.29
1994,03,0.31
1994,04,0.41
1994,05,1.12
1994,06,0.95
1994,07,0.49
1994,08,0.48
1994,09,0.96
1994,10,0.69
1994,11,0.58
1994,12,1.02
1995,01,0.6
1995,02,0.29
1995,03,0.58
1995,04,0.49
1995,05,0.54
1995,06,0.75
1995,07,0.92
1995,08,0.66
1995,09,0.83
1995,10,0.58
1995,11,0.59
1995,12,0.79
1996,01,0.3
1996,02,0.37
1996,03,0.66
1996,04,0.53
1996,05,0.67
1996,06,-0.23
1996,07,0.18
1996,08,1.01
1996,09,0.26
1996,10,0.62
1996,11,0.45
1996,12,0.5
1997,01,0.51
1997,02,0.09
1997,03,0.24
1997,04,0.66
1997,05,0.63
1997,06,0.87
1997,07,1.39
1997,08,0.83
1997,09,1.44
1997,10,1.02
1997,11,1.01
1997,12,1.02
1998,01,1.19
1998,02,1.14
1998,03,1.05
1998,04,1.33
1998,05,0.99
1998,06,0.96
1998,07,1.65
1998,08,1.1
1998,09,0.46
1998,10,0.98
1998,11,0.52
1998,12,0.63
1999,01,0.3
1999,02,0.63
1999,03,0.53
1999,04,0.01
1999,05,0.24
1999,06,0.48
1999,07,0.39
1999,08,0.46
1999,09,1.07
1999,10,0.4
1999,11,0.19
1999,12,0.42
2000,01,0.5
2000,02,0.16
2000,03,0.05
2000,04,0.64
2000,05,0.3
2000,06,0.7
2000,07,-0.3
2000,08,0.63
2000,09,0.17
2000,10,0.83
2000,11,0.16
2000,12,0.37
2001,01,0.33
2001,02,0.85
2001,03,0.69
2001,04,0.7
2001,05,0.36
2001,06,0.41
2001,07,0.88
2001,08,1.22
2001,09,0.58
2001,10,0.77
2001,11,0.7
2001,12,0.71
2002,01,0.57
2002,02,0.45
2002,03,1.01
2002,04,0.81
2002,05,1.19
2002,06,0.42
