year,month,temperature
1998,06,1.03
1998,07,1.17
1998,08,1.23
1998,09,0.59
1998,10,0.75
1998,11,-0.57
1998,12,1.86
1999,01,1.36
1999,02,3.22
1999,03,-0.99
1999,04,1.02
1999,05,0.68
1999,06,0.29
1999,07,0.9
1999,08,0.41
1999,09,0.51
1999,10,1.1
1999,11,0.4
1999,12,2.21
2000,01,0.41
2000,02,1.53
2000,03,1.5
2000,04,2.28
2000,05,1.11
2000,06,1.03
2000,07,0.8
2000,08,0.89
2000,09,0.52
2000,10,-0.23
2000,11,-0.9
2000,12,0.27
2001,01,-0.12
2001,02,0.57
2001,03,1.74
2001,04,1.26
2001,05,1.68
2001,06,0.95
2001,07,0.76
2001,08,0.88
2001,09,0.56
2001,10,0.64
2001,11,2.27
2001,12,0.49
2002,01,2.94
2002,02,3.81
2002,03,3.47
2002,04,0.78
2002,05,0.81
2002,06,0.78
2002,07,0.98
2002,08,0.62
2002,09,0.68
2002,10,0.43
2002,11,0.92
2002,12,-1.33
2003,01,1.54
2003,02,1.67
2003,03,1.24
2003,04,0.83
2003,05,0.83
2003,06,0.46
2003,07,0.43
2003,08,0.93
2003,09,0.96
2003,10,1.3
2003,11,0.34
2003,12,2.28
2004,01,1.83
2004,02,2.44
2004,03,1.97
2004,04,0.77
2004,05,1.0
2004,06,0.73
2004,07,0.47
2004,08,0.34
2004,09,0.88
2004,10,0.58
2004,11,2.37
2004,12,0.23
2005,01,1.56
2005,02,-0.62
2005,03,1.52
2005,04,1.32
2005,05,1.03
2005,06,1.23
2005,07,1.06
2005,08,0.71
2005,09,1.55
2005,10,1.62
2005,11,2.34
2005,12,0.94
2006,01,-1.17
2006,02,1.59
2006,03,1.71
2006,04,0.17
2006,05,0.88
2006,06,1.36
2006,07,0.48
2006,08,0.81
2006,09,1.05
2006,10,1.27
2006,11,1.48
2006,12,2.08
2007,01,3.57
2007,02,1.85
2007,03,1.65
2007,04,2.25
2007,05,1.47
2007,06,0.75
2007,07,0.93
2007,08,1.38
2007,09,1.29
2007,10,1.09
2007,11,1.74
2007,12,2.06
2008,01,-0.64
2008,02,1.06
2008,03,4.26
2008,04,1.42
2008,05,1.13
2008,06,1.01
2008,07,0.97
2008,08,0.77
2008,09,0.61
2008,10,1.91
2008,11,2.13
2008,12,1.67
