year,month,temperature
1950,08,-0.48
1950,09,-0.12
1950,10,-0.12
1950,11,-1.0
1950,12,-0.14
1951,01,-0.65
1951,02,-1.19
1951,03,-0.39
1951,04,0.04
1951,05,0.24
1951,06,-0.2
1951,07,0.02
1951,08,0.21
1951,09,0.38
1951,10,0.22
1951,11,-0.07
1951,12,0.83
1952,01,0.27
1952,02,0.05
1952,03,-0.57
1952,04,0.11
1952,05,0.03
1952,06,0.16
1952,07,0.18
1952,08,0.05
1952,09,0.25
1952,10,-0.3
1952,11,-0.88
1952,12,-0.16
1953,01,0.29
1953,02,0.58
1953,03,0.55
1953,04,0.4
1953,05,0.24
1953,06,0.25
1953,07,0.25
1953,08,0.18
1953,09,0.19
1953,10,0.31
1953,11,-0.34
1953,12,0.35
1954,01,-0.88
1954,02,-0.22
1954,03,-0.3
1954,04,-0.34
1954,05,-0.38
1954,06,0.06
1954,07,-0.04
1954,08,0.08
1954,09,0.15
1954,10,0.17
1954,11,0.58
1954,12,-0.29
1955,01,0.93
1955,02,-0.04
1955,03,-0.87
1955,04,-0.49
1955,05,0.05
1955,06,0.02
1955,07,-0.05
1955,08,0.22
1955,09,0.01
1955,10,0.28
1955,11,-0.3
1955,12,-0.45
1956,01,-0.34
1956,02,-0.79
1956,03,-0.51
1956,04,-0.53
1956,05,-0.33
1956,06,-0.09
1956,07,-0.27
1956,08,-0.35
1956,09,-0.39
1956,10,-0.38
1956,11,-0.37
1956,12,-0.41
1957,01,-0.41
1957,02,-0.4
1957,03,-0.42
1957,04,-0.42
1957,05,-0.25
1957,06,0.01
1957,07,-0.14
1957,08,0.02
1957,09,0.18
1957,10,-0.18
1957,11,0.13
1957,12,0.75
1958,01,0.97
1958,02,0.39
1958,03,0.03
1958,04,-0.07
1958,05,0.04
1958,06,-0.18
1958,07,-0.14
1958,08,0.05
1958,09,-0.14
1958,10,-0.04
1958,11,0.13
1958,12,0.39
1959,01,0.3
1959,02,-0.01
1959,03,0.69
1959,04,0.25
1959,05,-0.14
1959,06,0.17
1959,07,-0.06
1959,08,0.05
1959,09,0.13
1959,10,-0.3
1959,11,-0.56
1959,12,0.0
1960,01,0.01
1960,02,0.91
1960,03,-0.98
1960,04,-0.26
1960,05,-0.33
1960,06,0.25
1960,07,-0.08
1960,08,0.06
1960,09,0.12
1960,10,-0.07
1960,11,-0.29
1960,12,0.83
1961,01,0.37
1961,02,0.54
1961,03,0.48
1961,04,0.1
1961,05,0.17
1961,06,0.18
1961,07,-0.04
1961,08,-0.03
1961,09,-0.15
1961,10,-0.48
1961,11,0.03
1961,12,-0.23
1962,01,0.52
1962,02,0.66
1962,03,0.41
1962,04,0.28
1962,05,0.17
1962,06,-0.29
1962,07,0.06
1962,08,-0.06
1962,09,-0.08
1962,10,0.23
1962,11,0.1
1962,12,0.44
1963,01,0.28
1963,02,1.26
1963,03,0.01
1963,04,-0.21
1963,05,-0.24
1963,06,-0.14
1963,07,0.16
1963,08,0.19
1963,09,0.31
1963,10,0.72
1963,11,0.67
1963,12,0.14
1964,01,0.12
1964,02,-0.32
1964,03,-0.49
1964,04,-0.55
1964,05,-0.12
1964,06,-0.11
1964,07,-0.12
1964,08,-0.26
1964,09,-0.37
1964,10,-0.45
1964,11,-0.07
1964,12,-0.26
1965,01,0.2
1965,02,-0.69
1965,03,-0.04
1965,04,-0.5
1965,05,-0.16
1965,06,-0.24
1965,07,-0.16
1965,08,-0.35
1965,09,-0.29
1965,10,0.16
1965,11,-0.36
1965,12,0.04
1966,01,-0.3
1966,02,0.0
1966,03,0.11
1966,04,-0.44
1966,05,-0.05
1966,06,0.08
1966,07,0.16
1966,08,0.24
1966,09,0.2
1966,10,-0.12
1966,11,-0.28
1966,12,-0.6
1967,01,-0.32
1967,02,-0.48
1967,03,0.26
1967,04,0.07
1967,05,0.24
1967,06,-0.19
1967,07,-0.08
1967,08,-0.13
1967,09,-0.16
1967,10,0.53
1967,11,0.11
1967,12,0.16
1968,01,-0.5
1968,02,-0.07
1968,03,1.23
1968,04,0.06
1968,05,-0.08
1968,06,-0.25
1968,07,-0.24
1968,08,-0.24
1968,09,-0.2
1968,10,-0.2
1968,11,-0.34
1968,12,-0.63
1969,01,-1.63
1969,02,-1.36
1969,03,-0.19
1969,04,-0.01
1969,05,-0.12
1969,06,-0.16
1969,07,-0.03
1969,08,-0.07
1969,09,-0.1
1969,10,-0.16
1969,11,0.45
1969,12,0.61
1970,01,0.0
1970,02,0.6
1970,03,-0.29
1970,04,0.1
1970,05,-0.06
1970,06,0.03
1970,07,0.08
1970,08,0.0
1970,09,-0.05
1970,10,-0.4
1970,11,0.0
1970,12,-0.35
1971,01,0.16
1971,02,-0.46
1971,03,-0.27
1971,04,-0.15
1971,05,-0.02
1971,06,-0.05
1971,07,-0.16
1971,08,-0.08
1971,09,0.04
1971,10,0.0
1971,11,0.65
1971,12,0.25
1972,01,-1.17
1972,02,-1.01
1972,03,0.08
1972,04,0.05
1972,05,-0.22
1972,06,-0.09
1972,07,-0.15
1972,08,-0.04
1972,09,-0.47
1972,10,-0.19
1972,11,-0.43
1972,12,-0.11
1973,01,0.08
1973,02,0.91
1973,03,0.8
1973,04,0.44
1973,05,0.3
1973,06,0.38
1973,07,0.15
1973,08,0.17
1973,09,0.04
1973,10,0.02
1973,11,0.06
1973,12,0.48
1974,01,-0.76
1974,02,-0.72
1974,03,0.17
1974,04,0.18
1974,05,-0.09
1974,06,-0.08
1974,07,0.0
1974,08,-0.1
1974,09,-0.11
1974,10,-0.35
1974,11,-0.22
1974,12,-0.33
1975,01,0.58
1975,02,0.19
1975,03,0.62
1975,04,0.39
1975,05,0.21
1975,06,0.14
